names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000110991,0.0,0.0,1.0,1.0
ENSMUSG00000110992,0.0,0.0,1.0,1.0
ENSMUSG00000110995,0.0,0.0,1.0,1.0
ENSMUSG00000110947,0.0,0.0,1.0,1.0
ENSMUSG00000110929,0.0,0.0,1.0,1.0
ENSMUSG00000110930,0.0,0.0,1.0,1.0
ENSMUSG00000110936,0.0,0.0,1.0,1.0
ENSMUSG00000110973,0.0,0.0,1.0,1.0
ENSMUSG00000110938,0.0,0.0,1.0,1.0
ENSMUSG00000110919,0.0,0.0,1.0,1.0
ENSMUSG00000110922,0.0,0.0,1.0,1.0
ENSMUSG00000111025,0.0,0.0,1.0,1.0
ENSMUSG00000111028,0.0,0.0,1.0,1.0
ENSMUSG00000111010,0.0,0.0,1.0,1.0
ENSMUSG00000026882,0.0,0.0,1.0,1.0
ENSMUSG00000026874,0.0,0.0,1.0,1.0
ENSMUSG00000026934,0.0,0.0,1.0,1.0
ENSMUSG00000026936,0.0,0.0,1.0,1.0
ENSMUSG00000110937,0.0,0.0,1.0,1.0
ENSMUSG00000110976,0.0,0.0,1.0,1.0
ENSMUSG00000110977,0.0,0.0,1.0,1.0
ENSMUSG00000110978,0.0,0.0,1.0,1.0
ENSMUSG00000112367,0.0,0.0,1.0,1.0
ENSMUSG00000111061,0.0,0.0,1.0,1.0
ENSMUSG00000111062,0.0,0.0,1.0,1.0
ENSMUSG00000111048,0.0,0.0,1.0,1.0
ENSMUSG00000026830,0.0,0.0,1.0,1.0
ENSMUSG00000026834,0.0,0.0,1.0,1.0
ENSMUSG00000026835,0.0,0.0,1.0,1.0
ENSMUSG00000110925,0.0,0.0,1.0,1.0
ENSMUSG00000110996,0.0,0.0,1.0,1.0
ENSMUSG00000110999,0.0,0.0,1.0,1.0
ENSMUSG00000110984,0.0,0.0,1.0,1.0
ENSMUSG00000110985,0.0,0.0,1.0,1.0
ENSMUSG00000110986,0.0,0.0,1.0,1.0
ENSMUSG00000110988,0.0,0.0,1.0,1.0
ENSMUSG00000112363,0.0,0.0,1.0,1.0
ENSMUSG00000112362,0.0,0.0,1.0,1.0
ENSMUSG00000110923,0.0,0.0,1.0,1.0
ENSMUSG00000110924,0.0,0.0,1.0,1.0
ENSMUSG00000026824,0.0,0.0,1.0,1.0
ENSMUSG00000111111,0.0,0.0,1.0,1.0
ENSMUSG00000111166,0.0,0.0,1.0,1.0
ENSMUSG00000111168,0.0,0.0,1.0,1.0
ENSMUSG00000111169,0.0,0.0,1.0,1.0
ENSMUSG00000111171,0.0,0.0,1.0,1.0
ENSMUSG00000111156,0.0,0.0,1.0,1.0
ENSMUSG00000111157,0.0,0.0,1.0,1.0
ENSMUSG00000112327,0.0,0.0,1.0,1.0
ENSMUSG00000111159,0.0,0.0,1.0,1.0
ENSMUSG00000111044,0.0,0.0,1.0,1.0
ENSMUSG00000112256,0.0,0.0,1.0,1.0
ENSMUSG00000112325,0.0,0.0,1.0,1.0
ENSMUSG00000112324,0.0,0.0,1.0,1.0
ENSMUSG00000111098,0.0,0.0,1.0,1.0
ENSMUSG00000111100,0.0,0.0,1.0,1.0
ENSMUSG00000111102,0.0,0.0,1.0,1.0
ENSMUSG00000112323,0.0,0.0,1.0,1.0
ENSMUSG00000111105,0.0,0.0,1.0,1.0
ENSMUSG00000111049,0.0,0.0,1.0,1.0
ENSMUSG00000111050,0.0,0.0,1.0,1.0
ENSMUSG00000111051,0.0,0.0,1.0,1.0
ENSMUSG00000111045,0.0,0.0,1.0,1.0
ENSMUSG00000111079,0.0,0.0,1.0,1.0
ENSMUSG00000111135,0.0,0.0,1.0,1.0
ENSMUSG00000111137,0.0,0.0,1.0,1.0
ENSMUSG00000111139,0.0,0.0,1.0,1.0
ENSMUSG00000111141,0.0,0.0,1.0,1.0
ENSMUSG00000112263,0.0,0.0,1.0,1.0
ENSMUSG00000111142,0.0,0.0,1.0,1.0
ENSMUSG00000112262,0.0,0.0,1.0,1.0
ENSMUSG00000111114,0.0,0.0,1.0,1.0
ENSMUSG00000112313,0.0,0.0,1.0,1.0
ENSMUSG00000111110,0.0,0.0,1.0,1.0
ENSMUSG00000111087,0.0,0.0,1.0,1.0
ENSMUSG00000111071,0.0,0.0,1.0,1.0
ENSMUSG00000112328,0.0,0.0,1.0,1.0
ENSMUSG00000111072,0.0,0.0,1.0,1.0
ENSMUSG00000111073,0.0,0.0,1.0,1.0
ENSMUSG00000111147,0.0,0.0,1.0,1.0
ENSMUSG00000111149,0.0,0.0,1.0,1.0
ENSMUSG00000026668,0.0,0.0,1.0,1.0
ENSMUSG00000026645,0.0,0.0,1.0,1.0
ENSMUSG00000111109,0.0,0.0,1.0,1.0
ENSMUSG00000001566,0.0,0.0,1.0,1.0
ENSMUSG00000025090,0.0,0.0,1.0,1.0
ENSMUSG00000111066,0.0,0.0,1.0,1.0
ENSMUSG00000111067,0.0,0.0,1.0,1.0
ENSMUSG00000111068,0.0,0.0,1.0,1.0
ENSMUSG00000111070,0.0,0.0,1.0,1.0
ENSMUSG00000024992,0.0,0.0,1.0,1.0
ENSMUSG00000112319,0.0,0.0,1.0,1.0
ENSMUSG00000111059,0.0,0.0,1.0,1.0
ENSMUSG00000111016,0.0,0.0,1.0,1.0
ENSMUSG00000111018,0.0,0.0,1.0,1.0
ENSMUSG00000111054,0.0,0.0,1.0,1.0
ENSMUSG00000112316,0.0,0.0,1.0,1.0
ENSMUSG00000112315,0.0,0.0,1.0,1.0
ENSMUSG00000111002,0.0,0.0,1.0,1.0
ENSMUSG00000112314,0.0,0.0,1.0,1.0
ENSMUSG00000111003,0.0,0.0,1.0,1.0
ENSMUSG00000111005,0.0,0.0,1.0,1.0
ENSMUSG00000111006,0.0,0.0,1.0,1.0
ENSMUSG00000111008,0.0,0.0,1.0,1.0
ENSMUSG00000112306,0.0,0.0,1.0,1.0
ENSMUSG00000112305,0.0,0.0,1.0,1.0
ENSMUSG00000112318,0.0,0.0,1.0,1.0
ENSMUSG00000111037,0.0,0.0,1.0,1.0
ENSMUSG00000112322,0.0,0.0,1.0,1.0
ENSMUSG00000111042,0.0,0.0,1.0,1.0
ENSMUSG00000111043,0.0,0.0,1.0,1.0
ENSMUSG00000112335,0.0,0.0,1.0,1.0
ENSMUSG00000111117,0.0,0.0,1.0,1.0
ENSMUSG00000111120,0.0,0.0,1.0,1.0
ENSMUSG00000025091,0.0,0.0,1.0,1.0
ENSMUSG00000111122,0.0,0.0,1.0,1.0
ENSMUSG00000026734,0.0,0.0,1.0,1.0
ENSMUSG00000111065,0.0,0.0,1.0,1.0
ENSMUSG00000026700,0.0,0.0,1.0,1.0
ENSMUSG00000026697,0.0,0.0,1.0,1.0
ENSMUSG00000111143,0.0,0.0,1.0,1.0
ENSMUSG00000111144,0.0,0.0,1.0,1.0
ENSMUSG00000111146,0.0,0.0,1.0,1.0
ENSMUSG00000111124,0.0,0.0,1.0,1.0
ENSMUSG00000111126,0.0,0.0,1.0,1.0
ENSMUSG00000111127,0.0,0.0,1.0,1.0
ENSMUSG00000111129,0.0,0.0,1.0,1.0
ENSMUSG00000111115,0.0,0.0,1.0,1.0
ENSMUSG00000026735,0.0,0.0,1.0,1.0
ENSMUSG00000112406,0.0,0.0,1.0,1.0
ENSMUSG00000110836,0.0,0.0,1.0,1.0
ENSMUSG00000110837,0.0,0.0,1.0,1.0
ENSMUSG00000110838,0.0,0.0,1.0,1.0
ENSMUSG00000110839,0.0,0.0,1.0,1.0
ENSMUSG00000110748,0.0,0.0,1.0,1.0
ENSMUSG00000110749,0.0,0.0,1.0,1.0
ENSMUSG00000112403,0.0,0.0,1.0,1.0
ENSMUSG00000110750,0.0,0.0,1.0,1.0
ENSMUSG00000026937,0.0,0.0,1.0,1.0
ENSMUSG00000110765,0.0,0.0,1.0,1.0
ENSMUSG00000110766,0.0,0.0,1.0,1.0
ENSMUSG00000110767,0.0,0.0,1.0,1.0
ENSMUSG00000110769,0.0,0.0,1.0,1.0
ENSMUSG00000110770,0.0,0.0,1.0,1.0
ENSMUSG00000110771,0.0,0.0,1.0,1.0
ENSMUSG00000110833,0.0,0.0,1.0,1.0
ENSMUSG00000110786,0.0,0.0,1.0,1.0
ENSMUSG00000110787,0.0,0.0,1.0,1.0
ENSMUSG00000110788,0.0,0.0,1.0,1.0
ENSMUSG00000110782,0.0,0.0,1.0,1.0
ENSMUSG00000110804,0.0,0.0,1.0,1.0
ENSMUSG00000110810,0.0,0.0,1.0,1.0
ENSMUSG00000110811,0.0,0.0,1.0,1.0
ENSMUSG00000110812,0.0,0.0,1.0,1.0
ENSMUSG00000110826,0.0,0.0,1.0,1.0
ENSMUSG00000112334,0.0,0.0,1.0,1.0
ENSMUSG00000110827,0.0,0.0,1.0,1.0
ENSMUSG00000110832,0.0,0.0,1.0,1.0
ENSMUSG00000112333,0.0,0.0,1.0,1.0
ENSMUSG00000110817,0.0,0.0,1.0,1.0
ENSMUSG00000089004,0.0,0.0,1.0,1.0
ENSMUSG00000112329,0.0,0.0,1.0,1.0
ENSMUSG00000110821,0.0,0.0,1.0,1.0
ENSMUSG00000112344,0.0,0.0,1.0,1.0
ENSMUSG00000110752,0.0,0.0,1.0,1.0
ENSMUSG00000112343,0.0,0.0,1.0,1.0
ENSMUSG00000112342,0.0,0.0,1.0,1.0
ENSMUSG00000110736,0.0,0.0,1.0,1.0
ENSMUSG00000110737,0.0,0.0,1.0,1.0
ENSMUSG00000110739,0.0,0.0,1.0,1.0
ENSMUSG00000110741,0.0,0.0,1.0,1.0
ENSMUSG00000110819,0.0,0.0,1.0,1.0
ENSMUSG00000110794,0.0,0.0,1.0,1.0
ENSMUSG00000110795,0.0,0.0,1.0,1.0
ENSMUSG00000110799,0.0,0.0,1.0,1.0
ENSMUSG00000110802,0.0,0.0,1.0,1.0
ENSMUSG00000110783,0.0,0.0,1.0,1.0
ENSMUSG00000112387,0.0,0.0,1.0,1.0
ENSMUSG00000027196,0.0,0.0,1.0,1.0
ENSMUSG00000110727,0.0,0.0,1.0,1.0
ENSMUSG00000112398,0.0,0.0,1.0,1.0
ENSMUSG00000112396,0.0,0.0,1.0,1.0
ENSMUSG00000110789,0.0,0.0,1.0,1.0
ENSMUSG00000110731,0.0,0.0,1.0,1.0
ENSMUSG00000110732,0.0,0.0,1.0,1.0
ENSMUSG00000110734,0.0,0.0,1.0,1.0
ENSMUSG00000110735,0.0,0.0,1.0,1.0
ENSMUSG00000110792,0.0,0.0,1.0,1.0
ENSMUSG00000112408,0.0,0.0,1.0,1.0
ENSMUSG00000110672,0.0,0.0,1.0,1.0
ENSMUSG00000110675,0.0,0.0,1.0,1.0
ENSMUSG00000110677,0.0,0.0,1.0,1.0
ENSMUSG00000110667,0.0,0.0,1.0,1.0
ENSMUSG00000110730,0.0,0.0,1.0,1.0
ENSMUSG00000110779,0.0,0.0,1.0,1.0
ENSMUSG00000110780,0.0,0.0,1.0,1.0
ENSMUSG00000110705,0.0,0.0,1.0,1.0
ENSMUSG00000024973,0.0,0.0,1.0,1.0
ENSMUSG00000110708,0.0,0.0,1.0,1.0
ENSMUSG00000110709,0.0,0.0,1.0,1.0
ENSMUSG00000110694,0.0,0.0,1.0,1.0
ENSMUSG00000110695,0.0,0.0,1.0,1.0
ENSMUSG00000024972,0.0,0.0,1.0,1.0
ENSMUSG00000110699,0.0,0.0,1.0,1.0
ENSMUSG00000110793,0.0,0.0,1.0,1.0
ENSMUSG00000024979,0.0,0.0,1.0,1.0
ENSMUSG00000110725,0.0,0.0,1.0,1.0
ENSMUSG00000110713,0.0,0.0,1.0,1.0
ENSMUSG00000110714,0.0,0.0,1.0,1.0
ENSMUSG00000112457,0.0,0.0,1.0,1.0
ENSMUSG00000112472,0.0,0.0,1.0,1.0
ENSMUSG00000110716,0.0,0.0,1.0,1.0
ENSMUSG00000110717,0.0,0.0,1.0,1.0
ENSMUSG00000110703,0.0,0.0,1.0,1.0
ENSMUSG00000112390,0.0,0.0,1.0,1.0
ENSMUSG00000110724,0.0,0.0,1.0,1.0
ENSMUSG00000110896,0.0,0.0,1.0,1.0
ENSMUSG00000110897,0.0,0.0,1.0,1.0
ENSMUSG00000110898,0.0,0.0,1.0,1.0
ENSMUSG00000110881,0.0,0.0,1.0,1.0
ENSMUSG00000110885,0.0,0.0,1.0,1.0
ENSMUSG00000110886,0.0,0.0,1.0,1.0
ENSMUSG00000026940,0.0,0.0,1.0,1.0
ENSMUSG00000026931,0.0,0.0,1.0,1.0
ENSMUSG00000026919,0.0,0.0,1.0,1.0
ENSMUSG00000026985,0.0,0.0,1.0,1.0
ENSMUSG00000110824,0.0,0.0,1.0,1.0
ENSMUSG00000110910,0.0,0.0,1.0,1.0
ENSMUSG00000110892,0.0,0.0,1.0,1.0
ENSMUSG00000110918,0.0,0.0,1.0,1.0
ENSMUSG00000110901,0.0,0.0,1.0,1.0
ENSMUSG00000112357,0.0,0.0,1.0,1.0
ENSMUSG00000112356,0.0,0.0,1.0,1.0
ENSMUSG00000027068,0.0,0.0,1.0,1.0
ENSMUSG00000112355,0.0,0.0,1.0,1.0
ENSMUSG00000112354,0.0,0.0,1.0,1.0
ENSMUSG00000027072,0.0,0.0,1.0,1.0
ENSMUSG00000110909,0.0,0.0,1.0,1.0
ENSMUSG00000110958,0.0,0.0,1.0,1.0
ENSMUSG00000110940,0.0,0.0,1.0,1.0
ENSMUSG00000110941,0.0,0.0,1.0,1.0
ENSMUSG00000110943,0.0,0.0,1.0,1.0
ENSMUSG00000112376,0.0,0.0,1.0,1.0
ENSMUSG00000112374,0.0,0.0,1.0,1.0
ENSMUSG00000110944,0.0,0.0,1.0,1.0
ENSMUSG00000112373,0.0,0.0,1.0,1.0
ENSMUSG00000110946,0.0,0.0,1.0,1.0
ENSMUSG00000026963,0.0,0.0,1.0,1.0
ENSMUSG00000110895,0.0,0.0,1.0,1.0
ENSMUSG00000112345,0.0,0.0,1.0,1.0
ENSMUSG00000110889,0.0,0.0,1.0,1.0
ENSMUSG00000110950,0.0,0.0,1.0,1.0
ENSMUSG00000112359,0.0,0.0,1.0,1.0
ENSMUSG00000110951,0.0,0.0,1.0,1.0
ENSMUSG00000110952,0.0,0.0,1.0,1.0
ENSMUSG00000110953,0.0,0.0,1.0,1.0
ENSMUSG00000110956,0.0,0.0,1.0,1.0
ENSMUSG00000110957,0.0,0.0,1.0,1.0
ENSMUSG00000110893,0.0,0.0,1.0,1.0
ENSMUSG00000026943,0.0,0.0,1.0,1.0
ENSMUSG00000110880,0.0,0.0,1.0,1.0
ENSMUSG00000110865,0.0,0.0,1.0,1.0
ENSMUSG00000027157,0.0,0.0,1.0,1.0
ENSMUSG00000112286,0.0,0.0,1.0,1.0
ENSMUSG00000112402,0.0,0.0,1.0,1.0
ENSMUSG00000112401,0.0,0.0,1.0,1.0
ENSMUSG00000027107,0.0,0.0,1.0,1.0
ENSMUSG00000112350,0.0,0.0,1.0,1.0
ENSMUSG00000027120,0.0,0.0,1.0,1.0
ENSMUSG00000112349,0.0,0.0,1.0,1.0
ENSMUSG00000110846,0.0,0.0,1.0,1.0
ENSMUSG00000110813,0.0,0.0,1.0,1.0
ENSMUSG00000110814,0.0,0.0,1.0,1.0
ENSMUSG00000110873,0.0,0.0,1.0,1.0
ENSMUSG00000110875,0.0,0.0,1.0,1.0
ENSMUSG00000110876,0.0,0.0,1.0,1.0
ENSMUSG00000110877,0.0,0.0,1.0,1.0
ENSMUSG00000110878,0.0,0.0,1.0,1.0
ENSMUSG00000110879,0.0,0.0,1.0,1.0
ENSMUSG00000110822,0.0,0.0,1.0,1.0
ENSMUSG00000110823,0.0,0.0,1.0,1.0
ENSMUSG00000110784,0.0,0.0,1.0,1.0
ENSMUSG00000110848,0.0,0.0,1.0,1.0
ENSMUSG00000110849,0.0,0.0,1.0,1.0
ENSMUSG00000110911,0.0,0.0,1.0,1.0
ENSMUSG00000110912,0.0,0.0,1.0,1.0
ENSMUSG00000110916,0.0,0.0,1.0,1.0
ENSMUSG00000112337,0.0,0.0,1.0,1.0
ENSMUSG00000110917,0.0,0.0,1.0,1.0
ENSMUSG00000110854,0.0,0.0,1.0,1.0
ENSMUSG00000110855,0.0,0.0,1.0,1.0
ENSMUSG00000110856,0.0,0.0,1.0,1.0
ENSMUSG00000110853,0.0,0.0,1.0,1.0
ENSMUSG00000110858,0.0,0.0,1.0,1.0
ENSMUSG00000110862,0.0,0.0,1.0,1.0
ENSMUSG00000110844,0.0,0.0,1.0,1.0
ENSMUSG00000112288,0.0,0.0,1.0,1.0
ENSMUSG00000027073,0.0,0.0,1.0,1.0
ENSMUSG00000110866,0.0,0.0,1.0,1.0
ENSMUSG00000110867,0.0,0.0,1.0,1.0
ENSMUSG00000110870,0.0,0.0,1.0,1.0
ENSMUSG00000110872,0.0,0.0,1.0,1.0
ENSMUSG00000110851,0.0,0.0,1.0,1.0
ENSMUSG00000110857,0.0,0.0,1.0,1.0
ENSMUSG00000105923,0.0,0.0,1.0,1.0
ENSMUSG00000105924,0.0,0.0,1.0,1.0
ENSMUSG00000105925,0.0,0.0,1.0,1.0
ENSMUSG00000105910,0.0,0.0,1.0,1.0
ENSMUSG00000113354,0.0,0.0,1.0,1.0
ENSMUSG00000105912,0.0,0.0,1.0,1.0
ENSMUSG00000105915,0.0,0.0,1.0,1.0
ENSMUSG00000105917,0.0,0.0,1.0,1.0
ENSMUSG00000003505,0.0,0.0,1.0,1.0
ENSMUSG00000108546,0.0,0.0,1.0,1.0
ENSMUSG00000034151,0.0,0.0,1.0,1.0
ENSMUSG00000113353,0.0,0.0,1.0,1.0
ENSMUSG00000105820,0.0,0.0,1.0,1.0
ENSMUSG00000113352,0.0,0.0,1.0,1.0
ENSMUSG00000105821,0.0,0.0,1.0,1.0
ENSMUSG00000105806,0.0,0.0,1.0,1.0
ENSMUSG00000105807,0.0,0.0,1.0,1.0
ENSMUSG00000105839,0.0,0.0,1.0,1.0
ENSMUSG00000105840,0.0,0.0,1.0,1.0
ENSMUSG00000105841,0.0,0.0,1.0,1.0
ENSMUSG00000003436,0.0,0.0,1.0,1.0
ENSMUSG00000105952,0.0,0.0,1.0,1.0
ENSMUSG00000105897,0.0,0.0,1.0,1.0
ENSMUSG00000105898,0.0,0.0,1.0,1.0
ENSMUSG00000105899,0.0,0.0,1.0,1.0
ENSMUSG00000105900,0.0,0.0,1.0,1.0
ENSMUSG00000105887,0.0,0.0,1.0,1.0
ENSMUSG00000105888,0.0,0.0,1.0,1.0
ENSMUSG00000105891,0.0,0.0,1.0,1.0
ENSMUSG00000088986,0.0,0.0,1.0,1.0
ENSMUSG00000113343,0.0,0.0,1.0,1.0
ENSMUSG00000033981,0.0,0.0,1.0,1.0
ENSMUSG00000033963,0.0,0.0,1.0,1.0
ENSMUSG00000034122,0.0,0.0,1.0,1.0
ENSMUSG00000034139,0.0,0.0,1.0,1.0
ENSMUSG00000105894,0.0,0.0,1.0,1.0
ENSMUSG00000088964,0.0,0.0,1.0,1.0
ENSMUSG00000105903,0.0,0.0,1.0,1.0
ENSMUSG00000105907,0.0,0.0,1.0,1.0
ENSMUSG00000105908,0.0,0.0,1.0,1.0
ENSMUSG00000034009,0.0,0.0,1.0,1.0
ENSMUSG00000034028,0.0,0.0,1.0,1.0
ENSMUSG00000034000,0.0,0.0,1.0,1.0
ENSMUSG00000105826,0.0,0.0,1.0,1.0
ENSMUSG00000105828,0.0,0.0,1.0,1.0
ENSMUSG00000105816,0.0,0.0,1.0,1.0
ENSMUSG00000105817,0.0,0.0,1.0,1.0
ENSMUSG00000105819,0.0,0.0,1.0,1.0
ENSMUSG00000034219,0.0,0.0,1.0,1.0
ENSMUSG00000113410,0.0,0.0,1.0,1.0
ENSMUSG00000105777,0.0,0.0,1.0,1.0
ENSMUSG00000113408,0.0,0.0,1.0,1.0
ENSMUSG00000105778,0.0,0.0,1.0,1.0
ENSMUSG00000105843,0.0,0.0,1.0,1.0
ENSMUSG00000105830,0.0,0.0,1.0,1.0
ENSMUSG00000105831,0.0,0.0,1.0,1.0
ENSMUSG00000105823,0.0,0.0,1.0,1.0
ENSMUSG00000105856,0.0,0.0,1.0,1.0
ENSMUSG00000105857,0.0,0.0,1.0,1.0
ENSMUSG00000105859,0.0,0.0,1.0,1.0
ENSMUSG00000113407,0.0,0.0,1.0,1.0
ENSMUSG00000105847,0.0,0.0,1.0,1.0
ENSMUSG00000105849,0.0,0.0,1.0,1.0
ENSMUSG00000105850,0.0,0.0,1.0,1.0
ENSMUSG00000105781,0.0,0.0,1.0,1.0
ENSMUSG00000105844,0.0,0.0,1.0,1.0
ENSMUSG00000105845,0.0,0.0,1.0,1.0
ENSMUSG00000003555,0.0,0.0,1.0,1.0
ENSMUSG00000003476,0.0,0.0,1.0,1.0
ENSMUSG00000113351,0.0,0.0,1.0,1.0
ENSMUSG00000105873,0.0,0.0,1.0,1.0
ENSMUSG00000034115,0.0,0.0,1.0,1.0
ENSMUSG00000034087,0.0,0.0,1.0,1.0
ENSMUSG00000034098,0.0,0.0,1.0,1.0
ENSMUSG00000034212,0.0,0.0,1.0,1.0
ENSMUSG00000105825,0.0,0.0,1.0,1.0
ENSMUSG00000105853,0.0,0.0,1.0,1.0
ENSMUSG00000105878,0.0,0.0,1.0,1.0
ENSMUSG00000105880,0.0,0.0,1.0,1.0
ENSMUSG00000105882,0.0,0.0,1.0,1.0
ENSMUSG00000105883,0.0,0.0,1.0,1.0
ENSMUSG00000105885,0.0,0.0,1.0,1.0
ENSMUSG00000022868,0.0,0.0,1.0,1.0
ENSMUSG00000105871,0.0,0.0,1.0,1.0
ENSMUSG00000022886,0.0,0.0,1.0,1.0
ENSMUSG00000022902,0.0,0.0,1.0,1.0
ENSMUSG00000034185,0.0,0.0,1.0,1.0
ENSMUSG00000106091,0.0,0.0,1.0,1.0
ENSMUSG00000106092,0.0,0.0,1.0,1.0
ENSMUSG00000033731,0.0,0.0,1.0,1.0
ENSMUSG00000033688,0.0,0.0,1.0,1.0
ENSMUSG00000033834,0.0,0.0,1.0,1.0
ENSMUSG00000033850,0.0,0.0,1.0,1.0
ENSMUSG00000022935,0.0,0.0,1.0,1.0
ENSMUSG00000105973,0.0,0.0,1.0,1.0
ENSMUSG00000106023,0.0,0.0,1.0,1.0
ENSMUSG00000105951,0.0,0.0,1.0,1.0
ENSMUSG00000034031,0.0,0.0,1.0,1.0
ENSMUSG00000034039,0.0,0.0,1.0,1.0
ENSMUSG00000105974,0.0,0.0,1.0,1.0
ENSMUSG00000105975,0.0,0.0,1.0,1.0
ENSMUSG00000105978,0.0,0.0,1.0,1.0
ENSMUSG00000105980,0.0,0.0,1.0,1.0
ENSMUSG00000105966,0.0,0.0,1.0,1.0
ENSMUSG00000113350,0.0,0.0,1.0,1.0
ENSMUSG00000105967,0.0,0.0,1.0,1.0
ENSMUSG00000105968,0.0,0.0,1.0,1.0
ENSMUSG00000033872,0.0,0.0,1.0,1.0
ENSMUSG00000106000,0.0,0.0,1.0,1.0
ENSMUSG00000106002,0.0,0.0,1.0,1.0
ENSMUSG00000106003,0.0,0.0,1.0,1.0
ENSMUSG00000106004,0.0,0.0,1.0,1.0
ENSMUSG00000106005,0.0,0.0,1.0,1.0
ENSMUSG00000106017,0.0,0.0,1.0,1.0
ENSMUSG00000113363,0.0,0.0,1.0,1.0
ENSMUSG00000106021,0.0,0.0,1.0,1.0
ENSMUSG00000106007,0.0,0.0,1.0,1.0
ENSMUSG00000106008,0.0,0.0,1.0,1.0
ENSMUSG00000106016,0.0,0.0,1.0,1.0
ENSMUSG00000106011,0.0,0.0,1.0,1.0
ENSMUSG00000106012,0.0,0.0,1.0,1.0
ENSMUSG00000088987,0.0,0.0,1.0,1.0
ENSMUSG00000113314,0.0,0.0,1.0,1.0
ENSMUSG00000106026,0.0,0.0,1.0,1.0
ENSMUSG00000106027,0.0,0.0,1.0,1.0
ENSMUSG00000106028,0.0,0.0,1.0,1.0
ENSMUSG00000113312,0.0,0.0,1.0,1.0
ENSMUSG00000106029,0.0,0.0,1.0,1.0
ENSMUSG00000106015,0.0,0.0,1.0,1.0
ENSMUSG00000106010,0.0,0.0,1.0,1.0
ENSMUSG00000105937,0.0,0.0,1.0,1.0
ENSMUSG00000105938,0.0,0.0,1.0,1.0
ENSMUSG00000105874,0.0,0.0,1.0,1.0
ENSMUSG00000105876,0.0,0.0,1.0,1.0
ENSMUSG00000113356,0.0,0.0,1.0,1.0
ENSMUSG00000105926,0.0,0.0,1.0,1.0
ENSMUSG00000105927,0.0,0.0,1.0,1.0
ENSMUSG00000105953,0.0,0.0,1.0,1.0
ENSMUSG00000105955,0.0,0.0,1.0,1.0
ENSMUSG00000105956,0.0,0.0,1.0,1.0
ENSMUSG00000105993,0.0,0.0,1.0,1.0
ENSMUSG00000105942,0.0,0.0,1.0,1.0
ENSMUSG00000105945,0.0,0.0,1.0,1.0
ENSMUSG00000105946,0.0,0.0,1.0,1.0
ENSMUSG00000105947,0.0,0.0,1.0,1.0
ENSMUSG00000105948,0.0,0.0,1.0,1.0
ENSMUSG00000105958,0.0,0.0,1.0,1.0
ENSMUSG00000105959,0.0,0.0,1.0,1.0
ENSMUSG00000113367,0.0,0.0,1.0,1.0
ENSMUSG00000105963,0.0,0.0,1.0,1.0
ENSMUSG00000022931,0.0,0.0,1.0,1.0
ENSMUSG00000113370,0.0,0.0,1.0,1.0
ENSMUSG00000105996,0.0,0.0,1.0,1.0
ENSMUSG00000105997,0.0,0.0,1.0,1.0
ENSMUSG00000105982,0.0,0.0,1.0,1.0
ENSMUSG00000113347,0.0,0.0,1.0,1.0
ENSMUSG00000105984,0.0,0.0,1.0,1.0
ENSMUSG00000105988,0.0,0.0,1.0,1.0
ENSMUSG00000105989,0.0,0.0,1.0,1.0
ENSMUSG00000033825,0.0,0.0,1.0,1.0
ENSMUSG00000113362,0.0,0.0,1.0,1.0
ENSMUSG00000113360,0.0,0.0,1.0,1.0
ENSMUSG00000105934,0.0,0.0,1.0,1.0
ENSMUSG00000105991,0.0,0.0,1.0,1.0
ENSMUSG00000105992,0.0,0.0,1.0,1.0
ENSMUSG00000105929,0.0,0.0,1.0,1.0
ENSMUSG00000105930,0.0,0.0,1.0,1.0
ENSMUSG00000105931,0.0,0.0,1.0,1.0
ENSMUSG00000105932,0.0,0.0,1.0,1.0
ENSMUSG00000105919,0.0,0.0,1.0,1.0
ENSMUSG00000105920,0.0,0.0,1.0,1.0
ENSMUSG00000105921,0.0,0.0,1.0,1.0
ENSMUSG00000113358,0.0,0.0,1.0,1.0
ENSMUSG00000033765,0.0,0.0,1.0,1.0
ENSMUSG00000105627,0.0,0.0,1.0,1.0
ENSMUSG00000105628,0.0,0.0,1.0,1.0
ENSMUSG00000105612,0.0,0.0,1.0,1.0
ENSMUSG00000105614,0.0,0.0,1.0,1.0
ENSMUSG00000105615,0.0,0.0,1.0,1.0
ENSMUSG00000105616,0.0,0.0,1.0,1.0
ENSMUSG00000105618,0.0,0.0,1.0,1.0
ENSMUSG00000105619,0.0,0.0,1.0,1.0
ENSMUSG00000113382,0.0,0.0,1.0,1.0
ENSMUSG00000105809,0.0,0.0,1.0,1.0
ENSMUSG00000105633,0.0,0.0,1.0,1.0
ENSMUSG00000113381,0.0,0.0,1.0,1.0
ENSMUSG00000105634,0.0,0.0,1.0,1.0
ENSMUSG00000105635,0.0,0.0,1.0,1.0
ENSMUSG00000105620,0.0,0.0,1.0,1.0
ENSMUSG00000105624,0.0,0.0,1.0,1.0
ENSMUSG00000105626,0.0,0.0,1.0,1.0
ENSMUSG00000105709,0.0,0.0,1.0,1.0
ENSMUSG00000105695,0.0,0.0,1.0,1.0
ENSMUSG00000105696,0.0,0.0,1.0,1.0
ENSMUSG00000034623,0.0,0.0,1.0,1.0
